OA11CD,Very Good Health,Good Health,Fair Health,Bad Health,Very Bad Health,Day-to-Day Activities Limited a Lot,Day-to-Day Activities Limited a Little,Day-to-Day Activities Not Limited,Provides No Unpaid Care,Provides 1 to 19 Hours Unpaid Care a Week,Provides 20 to 49 Hours Unpaid Care a Week,Provides 50 or More Hours Unpaid Care a Week
E00016911,56.433408577878104,29.345372460496613,10.383747178329571,2.708803611738149,1.1286681715575622,6.54627539503386,6.54627539503386,86.90744920993228,91.42212189616252,4.966139954853273,1.8058690744920993,1.8058690744920993
E00016913,48.3370288248337,34.58980044345898,10.643015521064301,4.878048780487805,1.5521064301552105,7.5388026607538805,6.430155210643015,86.0310421286031,90.9090909090909,5.321507760532151,1.5521064301552105,2.2172949002217295
E00016914,56.083086053412465,29.97032640949555,8.011869436201781,3.857566765578635,2.077151335311573,7.4183976261127595,4.154302670623146,88.4272997032641,94.06528189910979,3.857566765578635,0.5934718100890207,1.4836795252225519
E00016896,56.333333333333336,31.333333333333332,9.0,2.0,1.3333333333333333,5.333333333333333,8.666666666666666,86.0,94.0,4.333333333333333,0.0,1.6666666666666667
E00016898,52.707581227436826,35.74007220216607,9.025270758122744,1.444043321299639,1.0830324909747293,4.693140794223827,9.025270758122744,86.28158844765343,94.94584837545126,4.332129963898917,0.36101083032490977,0.36101083032490977
E00016900,49.244712990936556,39.274924471299094,7.854984894259819,3.6253776435045317,0.0,5.13595166163142,5.740181268882175,89.12386706948641,90.6344410876133,7.2507552870090635,0.0,2.1148036253776437
E00016901,51.690821256038646,36.71497584541063,6.280193236714976,5.314009661835748,0.0,4.3478260869565215,7.729468599033816,87.92270531400966,87.92270531400966,10.628019323671497,0.4830917874396135,0.966183574879227
E00016904,50.191570881226056,40.61302681992337,7.2796934865900385,1.5325670498084292,0.3831417624521073,2.2988505747126435,5.747126436781609,91.95402298850574,96.55172413793103,3.4482758620689653,0.0,0.0
E00016906,52.45283018867924,37.35849056603774,8.30188679245283,1.1320754716981132,0.7547169811320755,3.3962264150943398,2.2641509433962264,94.33962264150944,93.20754716981132,4.528301886792453,1.509433962264151,0.7547169811320755
E00016883,53.954802259887,35.02824858757062,6.779661016949152,3.389830508474576,0.847457627118644,4.519774011299435,3.389830508474576,92.090395480226,92.65536723163842,3.9548022598870056,0.847457627118644,2.542372881355932
E00016888,53.06748466257669,30.061349693251532,11.656441717791411,3.6809815950920246,1.5337423312883436,6.748466257668712,6.441717791411043,86.80981595092024,92.33128834355828,4.601226993865031,0.6134969325153374,2.4539877300613497
E00016891,49.744897959183675,34.69387755102041,8.928571428571429,5.1020408163265305,1.530612244897959,7.908163265306122,5.357142857142857,86.73469387755102,92.09183673469387,5.1020408163265305,1.0204081632653061,1.7857142857142858
E00016892,51.14754098360656,33.77049180327869,11.475409836065573,2.9508196721311477,0.6557377049180327,4.262295081967213,4.262295081967213,91.47540983606558,93.44262295081967,5.245901639344262,0.6557377049180327,0.6557377049180327
E00016894,43.78531073446328,39.548022598870055,13.559322033898304,2.542372881355932,0.5649717514124294,5.084745762711864,6.497175141242938,88.4180790960452,93.78531073446328,4.519774011299435,1.1299435028248588,0.5649717514124294
E00016880,50.720461095100866,33.71757925072046,9.798270893371757,4.322766570605188,1.440922190201729,7.492795389048991,5.187319884726225,87.31988472622479,91.64265129682997,3.170028818443804,2.3054755043227666,2.881844380403458
E00016897,54.09429280397023,30.521091811414394,11.662531017369727,2.977667493796526,0.7444168734491315,4.4665012406947895,5.955334987593052,89.57816377171216,94.04466501240695,4.218362282878412,0.0,1.7369727047146402
E00016899,50.0,37.66233766233766,8.766233766233766,3.2467532467532467,0.3246753246753247,3.2467532467532467,6.1688311688311686,90.58441558441558,94.48051948051948,3.2467532467532467,1.6233766233766234,0.6493506493506493
E00016902,53.54838709677419,32.58064516129032,10.0,2.5806451612903225,1.2903225806451613,4.193548387096774,6.774193548387097,89.03225806451613,90.3225806451613,8.064516129032258,0.967741935483871,0.6451612903225806
E00016903,52.02312138728324,36.41618497109827,7.514450867052023,3.7572254335260116,0.28901734104046245,4.913294797687861,6.6473988439306355,88.4393063583815,95.66473988439306,3.179190751445087,0.28901734104046245,0.8670520231213873
E00016564,50.0,35.88235294117647,9.411764705882353,3.823529411764706,0.8823529411764706,5.294117647058823,8.823529411764707,85.88235294117646,91.47058823529412,5.0,0.8823529411764706,2.6470588235294117
E00016567,44.60093896713615,39.906103286384976,8.450704225352112,4.694835680751174,2.347417840375587,7.511737089201878,4.694835680751174,87.79342723004694,93.42723004694835,5.164319248826291,0.9389671361502347,0.4694835680751174
E00016569,55.27950310559006,31.677018633540374,10.248447204968944,2.7950310559006213,0.0,4.037267080745342,6.211180124223603,89.75155279503106,91.30434782608695,6.211180124223603,0.6211180124223602,1.8633540372670807
E00016571,47.4025974025974,37.98701298701299,10.38961038961039,2.5974025974025974,1.6233766233766234,6.4935064935064934,6.1688311688311686,87.33766233766234,86.36363636363636,7.467532467532467,3.5714285714285716,2.5974025974025974
E00173700,45.66326530612245,44.13265306122449,7.908163265306122,1.530612244897959,0.7653061224489796,2.806122448979592,3.826530612244898,93.36734693877551,93.36734693877551,5.357142857142857,0.7653061224489796,0.5102040816326531
E00173702,49.411764705882355,42.8235294117647,5.647058823529412,1.8823529411764706,0.23529411764705882,0.9411764705882353,4.235294117647059,94.82352941176471,94.58823529411765,4.0,1.1764705882352942,0.23529411764705882
E00016558,47.131147540983605,37.704918032786885,10.245901639344263,2.8688524590163933,2.0491803278688523,4.098360655737705,4.918032786885246,90.98360655737704,93.0327868852459,6.147540983606557,0.4098360655737705,0.4098360655737705
E00016561,48.88059701492537,35.44776119402985,11.940298507462687,2.611940298507463,1.1194029850746268,5.223880597014926,6.343283582089552,88.43283582089552,91.41791044776119,6.343283582089552,0.746268656716418,1.492537313432836
E00016566,54.77031802120141,32.50883392226148,8.8339222614841,3.5335689045936394,0.35335689045936397,6.360424028268551,6.360424028268551,87.27915194346289,91.51943462897526,5.30035335689046,1.4134275618374559,1.7667844522968197
E00016568,49.050632911392405,33.22784810126582,12.025316455696203,4.746835443037975,0.9493670886075949,6.012658227848101,8.860759493670885,85.12658227848101,92.72151898734177,4.746835443037975,1.2658227848101267,1.2658227848101267
E00016572,52.79503105590062,34.78260869565217,8.074534161490684,3.4161490683229814,0.9316770186335404,4.3478260869565215,8.074534161490684,87.5776397515528,90.06211180124224,7.763975155279503,1.2422360248447204,0.9316770186335404
E00016575,57.295373665480426,33.45195729537367,5.693950177935943,2.491103202846975,1.0676156583629892,3.9145907473309607,3.5587188612099645,92.52669039145907,91.81494661921708,6.405693950177936,1.0676156583629892,0.7117437722419929
E00016557,43.28358208955224,38.308457711442784,12.935323383084578,4.477611940298507,0.9950248756218906,7.462686567164179,6.965174129353234,85.57213930348259,89.55223880597015,6.467661691542289,2.487562189054726,1.492537313432836
E00016559,46.22356495468278,33.8368580060423,14.803625377643504,2.719033232628399,2.416918429003021,6.948640483383686,6.646525679758308,86.404833836858,91.54078549848943,4.833836858006042,2.719033232628399,0.9063444108761329
E00016560,47.47774480712166,40.0593471810089,8.90207715133531,1.7804154302670623,1.7804154302670623,3.264094955489614,6.528189910979228,90.20771513353115,92.28486646884274,5.044510385756676,1.4836795252225519,1.1869436201780414
E00016562,53.89048991354467,30.259365994236312,11.527377521613833,2.3054755043227666,2.0172910662824206,4.034582132564841,7.780979827089337,88.18443804034582,93.0835734870317,4.899135446685879,0.5763688760806917,1.440922190201729
E00016563,43.666666666666664,39.0,12.666666666666666,4.0,0.6666666666666666,7.666666666666667,7.0,85.33333333333333,90.33333333333333,6.666666666666667,1.3333333333333333,1.6666666666666667
E00016565,48.24797843665768,37.19676549865229,9.703504043126685,4.3126684636118595,0.5390835579514824,5.390835579514825,8.355795148247978,86.2533692722372,92.99191374663073,4.3126684636118595,2.4258760107816713,0.2695417789757412
E00016544,43.75,32.8125,15.9375,5.9375,1.5625,9.6875,11.875,78.4375,90.9375,5.9375,0.3125,2.8125
E00016574,44.92307692307692,35.07692307692308,13.538461538461538,4.615384615384615,1.8461538461538463,7.6923076923076925,8.0,84.3076923076923,88.92307692307692,7.076923076923077,1.2307692307692308,2.769230769230769
E00016576,56.351791530944624,30.944625407166125,9.120521172638437,2.6058631921824102,0.9771986970684039,3.9087947882736156,7.817589576547231,88.27361563517915,89.25081433224756,6.840390879478828,1.3029315960912051,2.6058631921824102
E00016577,48.793565683646115,36.729222520107236,8.04289544235925,4.557640750670242,1.876675603217158,6.434316353887399,6.970509383378016,86.59517426273459,92.49329758713137,5.093833780160858,1.6085790884718498,0.8042895442359249
E00016578,51.11940298507463,36.940298507462686,9.701492537313433,1.492537313432836,0.746268656716418,4.104477611940299,5.597014925373134,90.29850746268657,94.40298507462687,4.477611940298507,0.373134328358209,0.746268656716418
E00016635,47.92746113989637,37.04663212435233,9.585492227979275,3.3678756476683938,2.0725388601036268,5.958549222797927,4.922279792746114,89.11917098445596,94.30051813471502,3.3678756476683938,1.2953367875647668,1.0362694300518134
E00016640,36.774193548387096,27.096774193548388,20.322580645161292,11.935483870967742,3.870967741935484,23.548387096774192,10.32258064516129,66.12903225806451,93.2258064516129,3.225806451612903,2.5806451612903225,0.967741935483871
E00016641,50.966183574879224,36.47342995169082,8.695652173913043,2.657004830917874,1.2077294685990339,5.555555555555555,7.004830917874396,87.43961352657004,94.20289855072464,3.3816425120772946,0.24154589371980675,2.1739130434782608
E00016642,46.075949367088604,33.67088607594937,13.924050632911392,4.30379746835443,2.0253164556962027,8.10126582278481,9.367088607594937,82.53164556962025,91.39240506329114,5.569620253164557,1.518987341772152,1.518987341772152
E00016643,38.68852459016394,32.131147540983605,19.016393442622952,7.213114754098361,2.9508196721311477,10.491803278688524,14.754098360655737,74.75409836065573,91.80327868852459,4.262295081967213,2.2950819672131146,1.639344262295082
E00016630,48.8235294117647,33.23529411764706,11.470588235294118,5.882352941176471,0.5882352941176471,6.764705882352941,8.235294117647058,85.0,95.58823529411765,2.3529411764705883,0.5882352941176471,1.4705882352941178
E00016647,49.738219895287955,32.19895287958115,13.089005235602095,2.6178010471204187,2.356020942408377,6.282722513089006,6.544502617801047,87.17277486910994,92.67015706806282,4.973821989528796,1.0471204188481675,1.3089005235602094
E00016648,52.87009063444109,29.003021148036254,12.990936555891238,3.0211480362537766,2.1148036253776437,7.552870090634441,4.833836858006042,87.61329305135952,92.74924471299094,6.3444108761329305,0.3021148036253776,0.6042296072507553
E00016649,38.3177570093458,30.8411214953271,19.314641744548286,9.034267912772586,2.4922118380062304,15.88785046728972,8.722741433021806,75.38940809968847,91.90031152647975,3.7383177570093458,1.557632398753894,2.803738317757009
E00016651,49.438202247191015,35.1123595505618,8.707865168539326,5.898876404494382,0.8426966292134831,7.584269662921348,6.46067415730337,85.95505617977528,90.1685393258427,5.898876404494382,1.404494382022472,2.5280898876404496
E00016629,42.45524296675192,36.31713554987212,15.345268542199488,4.603580562659847,1.278772378516624,8.695652173913043,8.184143222506394,83.12020460358056,94.8849104859335,2.813299232736573,0.2557544757033248,2.0460358056265986
E00016650,41.580756013745706,30.240549828178693,16.151202749140893,8.934707903780069,3.0927835051546393,17.52577319587629,9.621993127147766,72.85223367697594,95.18900343642612,3.4364261168384878,0.3436426116838488,1.0309278350515463
E00016652,36.23693379790941,38.67595818815331,16.37630662020906,6.620209059233449,2.0905923344947737,13.588850174216027,10.801393728222996,75.60975609756098,91.98606271777004,3.832752613240418,2.7874564459930316,1.3937282229965158
E00016654,41.19850187265918,38.57677902621723,14.606741573033707,5.617977528089888,0.0,5.992509363295881,12.734082397003744,81.27340823970037,91.76029962546816,2.6217228464419478,2.6217228464419478,2.9962546816479403
E00016657,47.10144927536232,28.26086956521739,13.768115942028986,8.695652173913043,2.1739130434782608,12.318840579710145,9.782608695652174,77.89855072463769,91.30434782608695,4.7101449275362315,1.4492753623188406,2.536231884057971
E00016633,43.08300395256917,39.92094861660079,10.671936758893281,5.533596837944664,0.7905138339920948,8.300395256916996,6.324110671936759,85.37549407114625,94.86166007905139,3.1620553359683794,0.3952569169960474,1.5810276679841897
E00016636,48.52320675105485,41.77215189873418,8.016877637130802,1.6877637130801688,0.0,1.6877637130801688,3.7974683544303796,94.51476793248945,96.62447257383967,2.109704641350211,0.4219409282700422,0.8438818565400844
E00016638,58.333333333333336,35.714285714285715,4.761904761904762,0.5952380952380952,0.5952380952380952,1.1904761904761905,4.166666666666667,94.64285714285714,98.21428571428571,1.1904761904761905,0.5952380952380952,0.0
E00016639,45.1063829787234,36.38297872340426,11.702127659574469,5.1063829787234045,1.702127659574468,11.48936170212766,8.297872340425531,80.2127659574468,90.85106382978724,5.1063829787234045,0.851063829787234,3.1914893617021276
E00016674,58.455882352941174,29.41176470588235,8.088235294117647,2.573529411764706,1.4705882352941178,6.985294117647059,6.25,86.76470588235294,93.38235294117646,5.147058823529412,0.36764705882352944,1.1029411764705883
E00174018,59.065934065934066,34.61538461538461,5.21978021978022,0.8241758241758241,0.27472527472527475,0.8241758241758241,1.6483516483516483,97.52747252747253,98.35164835164835,1.6483516483516483,0.0,0.0
E00174019,52.09580838323353,24.550898203592816,16.167664670658684,4.191616766467066,2.9940119760479043,9.580838323353293,8.383233532934131,82.03592814371258,95.80838323353294,4.191616766467066,0.0,0.0
E00174021,60.0,35.65217391304348,2.608695652173913,0.8695652173913043,0.8695652173913043,0.0,6.086956521739131,93.91304347826087,99.1304347826087,0.8695652173913043,0.0,0.0
E00016628,55.489614243323444,31.4540059347181,10.682492581602373,1.4836795252225519,0.8902077151335311,5.044510385756676,6.231454005934718,88.72403560830861,91.98813056379822,5.341246290801187,1.1869436201780414,1.4836795252225519
E00016637,44.130434782608695,35.43478260869565,13.91304347826087,5.0,1.5217391304347827,8.478260869565217,6.956521739130435,84.56521739130434,93.04347826086956,3.4782608695652173,1.9565217391304348,1.5217391304347827
E00174024,62.8,19.2,13.6,2.8,1.6,6.8,3.2,90.0,94.0,4.4,0.0,1.6
E00174029,54.18326693227092,31.47410358565737,11.55378486055777,2.7888446215139444,0.0,8.764940239043824,9.56175298804781,81.67330677290836,94.8207171314741,3.187250996015936,0.796812749003984,1.1952191235059761
E00174030,45.851528384279476,37.11790393013101,13.100436681222707,2.183406113537118,1.7467248908296944,5.240174672489083,4.366812227074236,90.39301310043668,93.44978165938865,3.930131004366812,1.3100436681222707,1.3100436681222707
E00016644,50.0,38.492063492063494,6.5476190476190474,3.1746031746031744,1.7857142857142858,5.158730158730159,4.761904761904762,90.07936507936508,92.46031746031746,2.9761904761904763,3.373015873015873,1.1904761904761905
E00016645,48.46938775510204,36.734693877551024,12.5,1.7857142857142858,0.5102040816326531,5.86734693877551,7.908163265306122,86.22448979591837,93.11224489795919,3.826530612244898,1.7857142857142858,1.2755102040816326
E00016646,51.351351351351354,31.94103194103194,11.547911547911548,4.6683046683046685,0.4914004914004914,6.388206388206388,6.87960687960688,86.73218673218673,92.87469287469287,4.422604422604422,0.7371007371007371,1.9656019656019657
E00016584,55.0,30.161290322580644,10.0,4.032258064516129,0.8064516129032258,5.32258064516129,6.451612903225806,88.2258064516129,93.54838709677419,3.870967741935484,0.6451612903225806,1.935483870967742
E00016596,54.9079754601227,31.595092024539877,10.429447852760736,2.147239263803681,0.9202453987730062,5.521472392638037,4.9079754601226995,89.57055214723927,93.55828220858896,3.067484662576687,1.8404907975460123,1.5337423312883436
E00016598,45.194274028629856,34.56032719836401,13.292433537832311,4.703476482617587,2.2494887525562373,8.1799591002045,9.406952965235174,82.41308793456032,90.79754601226993,5.521472392638037,1.2269938650306749,2.4539877300613497
E00016623,60.65573770491803,27.868852459016395,7.6502732240437155,3.0054644808743167,0.819672131147541,4.371584699453552,5.737704918032787,89.89071038251366,94.53551912568307,3.278688524590164,0.819672131147541,1.366120218579235
E00174036,43.5,35.5,12.5,6.5,2.0,9.0,7.5,83.5,89.5,5.5,3.0,2.0
E00174038,44.36450839328537,41.247002398081534,10.071942446043165,3.597122302158273,0.7194244604316546,4.796163069544365,4.796163069544365,90.40767386091127,93.76498800959233,4.556354916067146,0.47961630695443647,1.1990407673860912
E00016585,56.08856088560886,32.84132841328413,9.59409594095941,1.1070110701107012,0.36900369003690037,3.321033210332103,7.011070110701107,89.66789667896678,92.98892988929889,5.535055350553505,0.0,1.4760147601476015
E00016593,58.17120622568093,30.93385214007782,8.560311284046692,1.9455252918287937,0.38910505836575876,3.501945525291829,4.863813229571984,91.63424124513618,92.99610894941634,4.863813229571984,0.7782101167315175,1.3618677042801557
E00016600,63.909774436090224,24.06015037593985,8.270676691729323,3.508771929824561,0.2506265664160401,5.012531328320802,5.764411027568922,89.22305764411027,92.4812030075188,5.2631578947368425,0.5012531328320802,1.7543859649122806
E00016602,61.7816091954023,26.149425287356323,9.195402298850574,1.7241379310344827,1.1494252873563218,4.022988505747127,5.747126436781609,90.22988505747126,92.816091954023,5.459770114942529,1.1494252873563218,0.5747126436781609
E00016624,45.88235294117647,36.470588235294116,14.117647058823529,2.7450980392156863,0.7843137254901961,5.098039215686274,7.8431372549019605,87.05882352941177,93.33333333333333,5.098039215686274,1.1764705882352942,0.39215686274509803
E00016625,53.58255451713396,32.71028037383178,8.722741433021806,3.426791277258567,1.557632398753894,6.542056074766355,4.984423676012461,88.47352024922118,90.96573208722741,6.230529595015576,1.2461059190031152,1.557632398753894
E00016587,48.09843400447427,31.991051454138702,13.646532438478747,5.145413870246085,1.1185682326621924,9.843400447427292,7.829977628635347,82.32662192393737,88.14317673378076,6.7114093959731544,1.1185682326621924,4.026845637583893
E00016594,56.268221574344025,32.36151603498542,7.288629737609329,2.9154518950437316,1.1661807580174928,5.247813411078718,5.247813411078718,89.50437317784257,95.04373177842565,2.3323615160349855,0.5830903790087464,2.0408163265306123
E00016605,46.41975308641975,39.01234567901235,9.876543209876543,4.197530864197531,0.49382716049382713,5.185185185185185,8.148148148148149,86.66666666666667,92.09876543209876,4.691358024691358,0.9876543209876543,2.2222222222222223
E00016608,51.65876777251185,33.175355450236964,10.90047393364929,4.265402843601896,0.0,5.213270142180095,4.265402843601896,90.52132701421802,95.73459715639811,3.3175355450236967,0.9478672985781991,0.0
E00016626,50.997150997150996,37.32193732193732,9.116809116809117,1.7094017094017093,0.8547008547008547,2.849002849002849,7.407407407407407,89.74358974358974,90.88319088319088,6.267806267806268,1.7094017094017093,1.1396011396011396
E00016589,42.567567567567565,34.45945945945946,17.905405405405407,3.7162162162162162,1.3513513513513513,11.486486486486486,9.45945945945946,79.05405405405405,88.85135135135135,8.108108108108109,1.0135135135135136,2.027027027027027
E00016595,45.38461538461539,32.30769230769231,12.692307692307692,6.923076923076923,2.6923076923076925,8.461538461538462,8.846153846153847,82.6923076923077,94.61538461538461,2.3076923076923075,1.1538461538461537,1.9230769230769231
E00016597,34.45378151260504,32.35294117647059,18.907563025210084,10.504201680672269,3.7815126050420167,18.48739495798319,11.344537815126051,70.16806722689076,92.01680672268908,4.201680672268908,1.680672268907563,2.100840336134454
E00016599,51.351351351351354,33.78378378378378,9.797297297297296,3.7162162162162162,1.3513513513513513,7.094594594594595,7.77027027027027,85.13513513513513,92.56756756756756,6.418918918918919,0.0,1.0135135135135136
E00016601,38.372093023255815,37.5,15.116279069767442,6.686046511627907,2.3255813953488373,13.081395348837209,11.627906976744185,75.29069767441861,87.20930232558139,5.232558139534884,2.9069767441860463,4.651162790697675
E00016607,40.20100502512563,37.185929648241206,19.09547738693467,2.0100502512562812,1.5075376884422111,6.532663316582915,12.06030150753769,81.4070351758794,92.46231155778895,5.025125628140704,0.5025125628140703,2.0100502512562812
E00016573,60.24464831804281,28.74617737003058,7.339449541284404,2.4464831804281344,1.2232415902140672,5.198776758409786,2.7522935779816513,92.04892966360856,89.29663608562691,7.951070336391437,0.6116207951070336,2.140672782874618
E00016579,47.32142857142857,38.69047619047619,11.30952380952381,2.6785714285714284,0.0,3.2738095238095237,8.928571428571429,87.79761904761905,94.64285714285714,4.464285714285714,0.5952380952380952,0.2976190476190476
E00016580,49.479166666666664,35.15625,10.416666666666666,4.166666666666667,0.78125,5.46875,6.770833333333333,87.76041666666667,91.66666666666667,6.25,0.78125,1.3020833333333333
E00016581,58.38509316770186,28.77846790890269,10.559006211180124,1.8633540372670807,0.4140786749482402,4.3478260869565215,6.418219461697722,89.23395445134575,92.7536231884058,4.3478260869565215,0.8281573498964804,2.070393374741201
E00016582,56.42201834862385,28.6697247706422,9.862385321100918,4.128440366972477,0.9174311926605505,6.422018348623853,5.504587155963303,88.07339449541284,93.11926605504587,4.128440366972477,0.9174311926605505,1.834862385321101
E00016546,49.249249249249246,36.63663663663664,11.711711711711711,2.4024024024024024,0.0,4.804804804804805,4.2042042042042045,90.990990990991,94.29429429429429,3.6036036036036037,0.9009009009009009,1.2012012012012012
E00016547,52.73972602739726,32.87671232876713,8.219178082191782,3.8812785388127855,2.2831050228310503,5.936073059360731,5.707762557077626,88.35616438356165,92.00913242009132,4.109589041095891,2.0547945205479454,1.82648401826484
E00016548,54.81049562682216,30.02915451895044,11.078717201166182,2.9154518950437316,1.1661807580174928,4.373177842565598,6.122448979591836,89.50437317784257,90.96209912536443,8.16326530612245,0.2915451895043732,0.5830903790087464
E00016550,50.150150150150154,36.33633633633634,9.90990990990991,3.3033033033033035,0.3003003003003003,3.003003003003003,6.906906906906907,90.09009009009009,93.3933933933934,3.6036036036036037,1.2012012012012012,1.8018018018018018
E00016583,54.87364620938628,28.15884476534296,11.913357400722022,3.2490974729241877,1.8050541516245486,7.2202166064981945,5.054151624548736,87.72563176895306,91.69675090252707,3.9711191335740073,0.36101083032490977,3.9711191335740073
E00016542,47.540983606557376,37.431693989071036,11.202185792349727,3.0054644808743167,0.819672131147541,6.284153005464481,8.469945355191257,85.24590163934427,90.98360655737704,4.644808743169399,1.092896174863388,3.278688524590164
E00016552,48.348348348348345,31.83183183183183,13.813813813813814,3.903903903903904,2.1021021021021022,8.408408408408409,9.30930930930931,82.28228228228228,92.49249249249249,5.7057057057057055,0.6006006006006006,1.2012012012012012
E00016554,51.465798045602604,32.899022801302934,10.423452768729641,4.234527687296417,0.9771986970684039,4.5602605863192185,8.143322475570033,87.29641693811075,90.22801302931596,5.2117263843648205,1.9543973941368078,2.6058631921824102
E00016555,34.85254691689008,22.5201072386059,19.302949061662197,13.941018766756033,9.383378016085791,32.707774798927616,9.651474530831099,57.64075067024129,90.88471849865952,4.021447721179625,1.3404825737265416,3.753351206434316
E00016556,45.11494252873563,37.06896551724138,12.64367816091954,3.735632183908046,1.4367816091954022,6.32183908045977,6.896551724137931,86.7816091954023,91.66666666666667,3.4482758620689653,2.2988505747126435,2.586206896551724
E00016543,54.929577464788736,30.140845070422536,10.140845070422536,3.380281690140845,1.408450704225352,5.070422535211268,6.76056338028169,88.16901408450704,92.11267605633803,5.915492957746479,0.8450704225352113,1.1267605633802817
E00016545,47.85100286532951,37.82234957020057,10.02865329512894,3.438395415472779,0.8595988538681948,5.157593123209169,5.730659025787966,89.11174785100286,89.39828080229226,6.876790830945558,0.8595988538681948,2.865329512893983
E00016549,53.045685279187815,34.01015228426396,9.137055837563452,3.299492385786802,0.5076142131979695,5.83756345177665,6.091370558375634,88.07106598984771,88.07106598984771,6.091370558375634,1.2690355329949239,4.568527918781726
E00016551,46.69703872437358,40.09111617312073,9.339407744874716,2.5056947608200457,1.366742596810934,4.100227790432802,6.83371298405467,89.06605922551253,90.66059225512528,5.694760820045558,1.1389521640091116,2.5056947608200457
E00016553,45.776566757493185,38.69209809264305,12.806539509536785,1.9073569482288828,0.8174386920980926,5.177111716621253,6.8119891008174385,88.0108991825613,92.37057220708446,4.9046321525885554,1.0899182561307903,1.6348773841961852
E00016335,50.23696682464455,34.12322274881517,12.322274881516588,1.8957345971563981,1.4218009478672986,8.530805687203792,5.687203791469194,85.78199052132702,89.57345971563981,8.530805687203792,0.9478672985781991,0.9478672985781991
E00016336,51.70454545454545,34.09090909090909,10.227272727272727,3.6931818181818183,0.2840909090909091,4.261363636363637,6.818181818181818,88.92045454545455,90.9090909090909,6.25,1.4204545454545454,1.4204545454545454
E00016339,53.18471337579618,34.394904458598724,9.554140127388536,2.5477707006369426,0.3184713375796178,4.45859872611465,4.777070063694268,90.76433121019109,89.80891719745223,7.643312101910828,0.3184713375796178,2.229299363057325
E00016340,53.59281437125748,31.437125748502993,11.676646706586826,2.395209580838323,0.8982035928143712,4.790419161676646,6.88622754491018,88.32335329341318,84.4311377245509,10.778443113772456,3.2934131736526946,1.4970059880239521
E00016341,52.027027027027025,33.78378378378378,10.81081081081081,2.7027027027027026,0.6756756756756757,5.0675675675675675,7.4324324324324325,87.5,86.48648648648648,10.135135135135135,1.3513513513513513,2.027027027027027
E00016309,55.948553054662376,29.90353697749196,10.289389067524116,3.536977491961415,0.3215434083601286,4.501607717041801,9.003215434083602,86.49517684887459,91.31832797427653,6.752411575562701,0.3215434083601286,1.607717041800643
E00016323,52.398523985239855,29.15129151291513,14.760147601476016,1.845018450184502,1.845018450184502,6.642066420664206,5.535055350553505,87.82287822878229,94.8339483394834,4.059040590405904,0.36900369003690037,0.7380073800738007
E00016324,51.515151515151516,34.032634032634036,10.256410256410257,3.2634032634032635,0.9324009324009324,6.526806526806527,4.895104895104895,88.57808857808858,92.54079254079254,4.662004662004662,0.4662004662004662,2.331002331002331
E00016325,54.12541254125413,32.67326732673267,10.561056105610561,2.31023102310231,0.33003300330033003,3.9603960396039604,3.9603960396039604,92.07920792079207,94.05940594059406,4.29042904290429,0.6600660066006601,0.9900990099009901
E00016327,50.342465753424655,34.93150684931507,13.013698630136986,1.0273972602739727,0.684931506849315,5.136986301369863,5.821917808219178,89.04109589041096,91.43835616438356,3.767123287671233,1.36986301369863,3.4246575342465753
E00016326,59.93589743589744,30.44871794871795,8.012820512820513,0.9615384615384616,0.6410256410256411,3.5256410256410255,4.487179487179487,91.98717948717949,94.87179487179488,4.166666666666667,0.32051282051282054,0.6410256410256411
E00016329,59.147869674185465,32.08020050125313,4.761904761904762,3.508771929824561,0.5012531328320802,6.015037593984962,3.7593984962406015,90.22556390977444,88.47117794486215,4.511278195488722,4.260651629072682,2.756892230576441
E00016332,46.547314578005114,37.851662404092075,9.462915601023019,4.3478260869565215,1.7902813299232736,7.672634271099744,8.439897698209718,83.88746803069054,89.51406649616368,6.138107416879795,1.278772378516624,3.0690537084398977
E00016333,51.42857142857143,34.642857142857146,9.642857142857142,3.2142857142857144,1.0714285714285714,5.0,6.785714285714286,88.21428571428571,91.07142857142857,5.714285714285714,2.142857142857143,1.0714285714285714
E00016337,50.14836795252226,32.93768545994065,12.462908011869436,2.6706231454005933,1.7804154302670623,5.637982195845697,9.198813056379821,85.16320474777449,91.69139465875371,5.341246290801187,1.1869436201780414,1.7804154302670623
E00016311,58.01282051282051,30.44871794871795,7.6923076923076925,2.8846153846153846,0.9615384615384616,4.487179487179487,6.089743589743589,89.42307692307692,90.06410256410257,4.166666666666667,0.9615384615384616,4.8076923076923075
E00016328,56.87732342007435,32.71375464684015,8.550185873605948,1.1152416356877324,0.7434944237918215,2.973977695167286,4.83271375464684,92.19330855018588,96.28252788104089,2.2304832713754648,0.0,1.486988847583643
E00016330,49.609375,27.734375,17.578125,3.515625,1.5625,10.15625,8.984375,80.859375,89.453125,6.640625,1.171875,2.734375
E00016331,46.03174603174603,38.35978835978836,12.698412698412698,1.3227513227513228,1.5873015873015872,6.349206349206349,6.084656084656085,87.56613756613757,92.06349206349206,4.761904761904762,1.3227513227513228,1.8518518518518519
E00016334,53.38809034907597,33.26488706365503,9.240246406570842,3.9014373716632442,0.2053388090349076,5.13347022587269,6.160164271047228,88.70636550308008,91.37577002053388,4.517453798767967,1.6427104722792607,2.4640657084188913
